,date,open,high,low,close,volume
350,2022-03-14T14:00:00.000Z,152.465,153.98,152.15,153.98,263478.0
351,2022-03-14T15:00:00.000Z,153.99,154.1,152.125,152.48,197665.0
352,2022-03-14T16:00:00.000Z,152.48,152.52,150.96,150.97,260516.0
353,2022-03-14T17:00:00.000Z,150.98,151.425,150.435,150.99,181750.0
354,2022-03-14T18:00:00.000Z,150.97,151.35,150.4,151.145,167663.0
355,2022-03-14T19:00:00.000Z,151.145,151.73,150.1,150.53,366243.0
356,2022-03-14T20:00:00.000Z,150.53,150.53,150.53,150.53,0.0
357,2022-03-15T14:00:00.000Z,151.56,152.76,150.68,152.5,226486.0
358,2022-03-15T15:00:00.000Z,152.515,154.21,152.29,153.33,182114.0
359,2022-03-15T16:00:00.000Z,153.3,154.67,153.04,154.13,189895.0
360,2022-03-15T17:00:00.000Z,154.12,154.175,153.13,153.79,121551.0
361,2022-03-15T18:00:00.000Z,153.69,154.43,152.81,154.43,153166.0
362,2022-03-15T19:00:00.000Z,154.37,155.56,154.31,155.04,352799.0
363,2022-03-15T20:00:00.000Z,155.04,155.04,155.04,155.04,0.0
364,2022-03-16T14:00:00.000Z,157.375,158.635,156.54,158.43,264412.0
365,2022-03-16T15:00:00.000Z,158.415,158.46,157.64,158.075,172331.0
366,2022-03-16T16:00:00.000Z,158.115,158.245,157.22,157.32,138376.0
367,2022-03-16T17:00:00.000Z,157.31,157.44,156.53,157.37,155903.0
368,2022-03-16T18:00:00.000Z,157.3,157.56,154.465,157.14,359683.0
369,2022-03-16T19:00:00.000Z,157.115,159.73,156.77,159.52,331922.0
370,2022-03-16T20:00:00.000Z,159.52,159.52,159.52,159.52,0.0
371,2022-03-17T14:00:00.000Z,159.49,159.91,157.73,158.02,216664.0
372,2022-03-17T15:00:00.000Z,158.015,158.84,157.64,158.59,155380.0
373,2022-03-17T16:00:00.000Z,158.59,159.3,158.34,159.045,149482.0
374,2022-03-17T17:00:00.000Z,159.025,160.22,158.53,160.005,174594.0
375,2022-03-17T18:00:00.000Z,160.01,160.125,159.27,159.915,166240.0
376,2022-03-17T19:00:00.000Z,159.9,160.605,159.325,160.505,269706.0
377,2022-03-17T20:00:00.000Z,160.51,160.51,160.51,160.51,150.0
378,2022-03-18T14:00:00.000Z,161.0,161.91,160.825,161.23,242097.0
379,2022-03-18T15:00:00.000Z,161.235,162.5,161.17,162.34,212452.0
380,2022-03-18T16:00:00.000Z,162.34,162.87,162.1,162.6,178807.0
381,2022-03-18T17:00:00.000Z,162.595,162.71,162.245,162.43,246988.0
382,2022-03-18T18:00:00.000Z,162.46,163.555,162.44,163.43,167414.0
383,2022-03-18T19:00:00.000Z,163.425,164.47,163.325,163.875,433693.0
384,2022-03-18T20:00:00.000Z,163.875,163.875,163.875,163.875,0.0
385,2022-03-21T14:00:00.000Z,164.095,165.0,163.04,164.855,221640.0
386,2022-03-21T15:00:00.000Z,164.87,166.345,164.54,166.24,218577.0
387,2022-03-21T16:00:00.000Z,166.25,166.31,163.855,163.925,127082.0
388,2022-03-21T17:00:00.000Z,163.93,164.08,163.17,163.89,156858.0
389,2022-03-21T18:00:00.000Z,163.9,164.84,163.62,164.08,121791.0
390,2022-03-21T19:00:00.000Z,164.065,165.395,163.91,165.37,276154.0
391,2022-03-21T20:00:00.000Z,165.37,165.37,165.37,165.37,0.0
392,2022-03-22T14:00:00.000Z,166.16,168.79,166.16,168.4,296445.0
393,2022-03-22T15:00:00.000Z,168.48,169.12,168.275,168.61,164704.0
394,2022-03-22T16:00:00.000Z,168.62,168.935,168.19,168.85,143268.0
395,2022-03-22T17:00:00.000Z,168.84,169.42,168.5,169.31,127917.0
396,2022-03-22T18:00:00.000Z,169.31,169.355,168.34,168.6,92595.0
397,2022-03-22T19:00:00.000Z,168.595,169.24,168.51,168.83,291802.0
398,2022-03-22T20:00:00.000Z,168.83,168.83,168.83,168.83,0.0
399,2022-03-23T14:00:00.000Z,169.515,170.76,169.2,170.395,210431.0
400,2022-03-23T15:00:00.000Z,170.415,171.865,170.35,171.775,265843.0
401,2022-03-23T16:00:00.000Z,171.78,172.21,171.18,171.73,190526.0
402,2022-03-23T17:00:00.000Z,171.715,172.635,171.7,172.32,245655.0
403,2022-03-23T18:00:00.000Z,172.33,172.43,171.435,171.73,155433.0
404,2022-03-23T19:00:00.000Z,171.725,171.94,170.105,170.31,313599.0
405,2022-03-23T20:00:00.000Z,170.12,170.12,170.12,170.12,40.0
406,2022-03-24T14:00:00.000Z,170.9,171.48,170.21,170.755,145797.0
407,2022-03-24T15:00:00.000Z,170.745,172.27,170.6,171.89,149323.0
408,2022-03-24T16:00:00.000Z,171.88,171.9,171.025,171.33,66619.0
409,2022-03-24T17:00:00.000Z,171.35,172.85,171.28,172.145,249520.0
410,2022-03-24T18:00:00.000Z,172.155,172.635,171.82,172.59,208433.0
411,2022-03-24T19:00:00.000Z,172.565,174.11,172.4,174.045,719721.0
412,2022-03-24T20:00:00.000Z,174.045,174.045,174.045,174.045,0.0
413,2022-03-25T14:00:00.000Z,173.81,175.28,173.565,174.57,212169.0
414,2022-03-25T15:00:00.000Z,174.585,174.655,172.75,173.1,203748.0
415,2022-03-25T16:00:00.000Z,173.09,173.72,172.85,173.26,118224.0
416,2022-03-25T17:00:00.000Z,173.28,174.32,172.92,174.3,121472.0
417,2022-03-25T18:00:00.000Z,174.285,174.75,174.17,174.725,94520.0
418,2022-03-25T19:00:00.000Z,174.72,174.8,173.33,174.7,254057.0
419,2022-03-25T20:00:00.000Z,174.7,174.7,174.7,174.7,0.0
420,2022-03-28T14:00:00.000Z,174.49,175.0,173.65,174.97,169372.0
421,2022-03-28T15:00:00.000Z,174.955,175.0,173.09,173.17,170169.0
422,2022-03-28T16:00:00.000Z,173.155,174.085,173.075,174.01,115861.0
423,2022-03-28T17:00:00.000Z,174.055,174.6,173.91,174.43,96916.0
424,2022-03-28T18:00:00.000Z,174.435,175.02,174.34,175.04,135325.0
425,2022-03-28T19:00:00.000Z,175.065,175.72,174.745,175.6,440940.0
426,2022-03-28T20:00:00.000Z,175.6,175.6,175.6,175.6,0.0
427,2022-03-29T14:00:00.000Z,177.585,177.985,176.37,177.215,202653.0
428,2022-03-29T15:00:00.000Z,177.22,177.885,176.98,177.48,197706.0
429,2022-03-29T16:00:00.000Z,177.48,177.51,176.73,177.17,149380.0
430,2022-03-29T17:00:00.000Z,177.19,178.1,176.83,178.08,171471.0
431,2022-03-29T18:00:00.000Z,178.08,178.385,177.49,178.325,264110.0
432,2022-03-29T19:00:00.000Z,178.345,179.0,178.28,178.95,493755.0
433,2022-03-29T20:00:00.000Z,178.91,178.91,178.9,178.9,200.0
434,2022-03-30T14:00:00.000Z,178.77,179.52,177.86,177.92,295833.0
435,2022-03-30T15:00:00.000Z,177.92,178.17,177.46,177.79,250898.0
436,2022-03-30T16:00:00.000Z,177.785,178.47,177.5,178.4,173943.0
437,2022-03-30T17:00:00.000Z,178.395,179.0,178.06,178.16,214833.0
438,2022-03-30T18:00:00.000Z,178.12,178.48,177.62,177.66,182092.0
439,2022-03-30T19:00:00.000Z,177.67,177.73,176.7,177.655,320650.0
440,2022-03-30T20:00:00.000Z,177.655,177.655,177.655,177.655,0.0
441,2022-03-31T14:00:00.000Z,176.235,177.17,175.54,176.95,257463.0
442,2022-03-31T15:00:00.000Z,176.945,177.105,176.355,177.09,141622.0
443,2022-03-31T16:00:00.000Z,177.095,177.25,176.45,176.53,130651.0
444,2022-03-31T17:00:00.000Z,176.525,176.99,176.17,176.64,156813.0
445,2022-03-31T18:00:00.000Z,176.625,176.915,176.24,176.895,103073.0
446,2022-03-31T19:00:00.000Z,176.915,177.24,174.42,174.67,533461.0
447,2022-03-31T20:00:00.000Z,174.82,174.91,174.76,174.91,1150.0
448,2022-04-01T14:00:00.000Z,172.83,174.16,172.51,173.89,297404.0
449,2022-04-01T15:00:00.000Z,173.905,174.0,171.95,172.2,193795.0
450,2022-04-01T16:00:00.000Z,172.2,172.865,172.075,172.295,159067.0
451,2022-04-01T17:00:00.000Z,172.25,172.81,172.1,172.53,116764.0
452,2022-04-01T18:00:00.000Z,172.52,173.735,172.455,173.19,155324.0
453,2022-04-01T19:00:00.000Z,173.205,174.62,172.77,174.23,305771.0
454,2022-04-01T20:00:00.000Z,174.23,174.23,174.23,174.23,0.0
455,2022-04-04T14:00:00.000Z,177.79,178.2,176.73,177.36,353222.0
456,2022-04-04T15:00:00.000Z,177.37,177.83,177.125,177.245,184822.0
457,2022-04-04T16:00:00.000Z,177.245,177.83,177.03,177.21,143460.0
458,2022-04-04T17:00:00.000Z,177.205,177.615,176.92,177.53,105069.0
459,2022-04-04T18:00:00.000Z,177.535,177.81,177.025,177.75,128406.0
460,2022-04-04T19:00:00.000Z,177.755,178.48,177.7,178.47,464349.0
461,2022-04-04T20:00:00.000Z,178.47,178.47,178.47,178.47,0.0
462,2022-04-05T14:00:00.000Z,177.615,178.11,176.275,176.87,274711.0
463,2022-04-05T15:00:00.000Z,176.885,177.11,175.69,175.69,215843.0
464,2022-04-05T16:00:00.000Z,175.685,175.96,175.06,175.56,211318.0
465,2022-04-05T17:00:00.000Z,175.555,176.11,174.94,175.24,132263.0
466,2022-04-05T18:00:00.000Z,175.24,175.72,174.99,175.06,115954.0
467,2022-04-05T19:00:00.000Z,175.055,175.21,174.415,175.07,337690.0
468,2022-04-05T20:00:00.000Z,175.07,175.07,175.07,175.07,0.0
469,2022-04-06T14:00:00.000Z,171.625,171.65,170.83,170.9,265244.0
470,2022-04-06T15:00:00.000Z,170.885,171.71,170.13,171.59,212880.0
471,2022-04-06T16:00:00.000Z,171.635,171.705,170.835,171.345,116279.0
472,2022-04-06T17:00:00.000Z,171.33,172.37,171.035,171.98,95903.0
473,2022-04-06T18:00:00.000Z,171.95,173.39,170.94,173.11,198177.0
474,2022-04-06T19:00:00.000Z,173.11,173.62,171.59,171.79,318722.0
475,2022-04-06T20:00:00.000Z,171.79,171.79,171.79,171.79,0.0
476,2022-04-07T14:00:00.000Z,172.45,173.125,171.13,171.42,214681.0
477,2022-04-07T15:00:00.000Z,171.405,171.77,170.405,170.7,142334.0
478,2022-04-07T16:00:00.000Z,170.69,171.5,169.87,170.26,197915.0
479,2022-04-07T17:00:00.000Z,170.275,171.74,170.23,171.675,127002.0
480,2022-04-07T18:00:00.000Z,171.655,172.71,171.43,172.69,129701.0
481,2022-04-07T19:00:00.000Z,172.61,173.335,171.905,172.33,374324.0
482,2022-04-07T20:00:00.000Z,172.33,172.33,172.33,172.33,0.0
483,2022-04-08T14:00:00.000Z,169.245,170.94,169.245,170.94,283447.0
484,2022-04-08T15:00:00.000Z,170.915,171.37,170.35,171.32,176975.0
485,2022-04-08T16:00:00.000Z,171.31,171.765,171.12,171.63,98285.0
486,2022-04-08T17:00:00.000Z,171.62,171.63,170.115,170.17,95451.0
487,2022-04-08T18:00:00.000Z,170.145,170.765,169.78,170.49,137450.0
488,2022-04-08T19:00:00.000Z,170.495,170.985,169.825,170.12,299857.0
489,2022-04-08T20:00:00.000Z,170.12,170.12,170.12,170.12,0.0
490,2022-04-11T14:00:00.000Z,166.985,167.33,166.1,166.165,304625.0
491,2022-04-11T15:00:00.000Z,166.12,167.19,166.12,167.025,222715.0
492,2022-04-11T16:00:00.000Z,167.025,167.135,166.48,167.005,153656.0
493,2022-04-11T17:00:00.000Z,167.01,167.46,166.795,166.98,120514.0
494,2022-04-11T18:00:00.000Z,166.995,167.235,166.5,166.825,137288.0
495,2022-04-11T19:00:00.000Z,166.83,167.095,165.505,165.79,357036.0
496,2022-04-11T20:00:00.000Z,165.79,165.79,165.79,165.79,0.0
497,2022-04-12T14:00:00.000Z,169.345,169.87,168.075,168.135,271435.0
498,2022-04-12T15:00:00.000Z,168.11,169.36,167.825,168.855,164343.0
499,2022-04-12T16:00:00.000Z,168.865,168.865,167.72,168.26,128487.0
500,2022-04-12T17:00:00.000Z,168.23,168.555,167.04,167.155,112243.0
501,2022-04-12T18:00:00.000Z,167.15,167.745,166.65,167.455,251935.0
502,2022-04-12T19:00:00.000Z,167.475,168.09,166.69,167.72,274624.0
503,2022-04-12T20:00:00.000Z,167.72,167.72,167.72,167.72,0.0
504,2022-04-13T14:00:00.000Z,167.87,169.03,167.635,168.61,178818.0
505,2022-04-13T15:00:00.000Z,168.61,170.21,168.61,169.8,149101.0
506,2022-04-13T16:00:00.000Z,169.8,170.96,169.59,170.655,133125.0
507,2022-04-13T17:00:00.000Z,170.675,170.96,169.945,170.26,118285.0
508,2022-04-13T18:00:00.000Z,170.29,170.55,170.07,170.5,121509.0
509,2022-04-13T19:00:00.000Z,170.51,171.025,170.12,170.39,248082.0
510,2022-04-13T20:00:00.000Z,170.39,170.39,170.39,170.39,0.0
511,2022-04-14T14:00:00.000Z,169.375,169.605,167.765,168.05,213090.0
512,2022-04-14T15:00:00.000Z,167.995,168.35,167.355,167.46,147741.0
513,2022-04-14T16:00:00.000Z,167.46,167.85,166.58,166.845,130068.0
514,2022-04-14T17:00:00.000Z,166.855,167.16,166.46,167.14,128811.0
515,2022-04-14T18:00:00.000Z,167.14,167.33,165.93,165.95,136232.0
516,2022-04-14T19:00:00.000Z,165.945,166.27,165.035,165.265,380039.0
517,2022-04-14T20:00:00.000Z,165.265,165.265,165.265,165.265,0.0
518,2022-04-15T14:00:00.000Z,165.265,165.265,165.265,165.265,0.0
519,2022-04-15T15:00:00.000Z,165.265,165.265,165.265,165.265,0.0
520,2022-04-15T16:00:00.000Z,165.265,165.265,165.265,165.265,0.0
521,2022-04-15T17:00:00.000Z,165.265,165.265,165.265,165.265,0.0
522,2022-04-15T18:00:00.000Z,165.265,165.265,165.265,165.265,0.0
523,2022-04-15T19:00:00.000Z,165.265,165.265,165.265,165.265,0.0
524,2022-04-15T20:00:00.000Z,165.265,165.265,165.265,165.265,0.0
525,2022-04-18T14:00:00.000Z,164.48,166.55,164.085,165.51,208626.0
526,2022-04-18T15:00:00.000Z,165.51,165.625,164.295,164.725,128296.0
527,2022-04-18T16:00:00.000Z,164.745,164.835,163.695,163.96,94845.0
528,2022-04-18T17:00:00.000Z,163.975,165.59,163.825,165.32,91922.0
529,2022-04-18T18:00:00.000Z,165.32,165.8,164.91,165.25,103632.0
530,2022-04-18T19:00:00.000Z,165.255,165.3,163.99,165.1,230087.0
531,2022-04-18T20:00:00.000Z,165.1,165.1,165.1,165.1,0.0
532,2022-04-19T14:00:00.000Z,165.065,167.27,164.9,166.78,204275.0
533,2022-04-19T15:00:00.000Z,166.78,167.435,166.515,167.0,133965.0
534,2022-04-19T16:00:00.000Z,166.995,167.05,166.25,166.47,90458.0
535,2022-04-19T17:00:00.000Z,166.47,166.675,166.11,166.485,83693.0
536,2022-04-19T18:00:00.000Z,166.47,166.66,165.885,166.605,100515.0
537,2022-04-19T19:00:00.000Z,166.605,167.815,166.5,167.435,257402.0
538,2022-04-19T20:00:00.000Z,167.435,167.435,167.435,167.435,0.0
539,2022-04-20T14:00:00.000Z,166.675,168.395,166.545,167.785,239620.0
540,2022-04-20T15:00:00.000Z,167.765,167.82,166.465,166.775,135548.0
541,2022-04-20T16:00:00.000Z,166.775,167.285,166.105,167.085,148375.0
542,2022-04-20T17:00:00.000Z,167.085,168.08,166.95,167.76,92264.0
543,2022-04-20T18:00:00.000Z,167.76,167.815,166.465,166.885,117920.0
544,2022-04-20T19:00:00.000Z,166.88,167.94,166.82,167.25,328845.0
545,2022-04-20T20:00:00.000Z,167.25,167.25,167.25,167.25,0.0
546,2022-04-21T14:00:00.000Z,170.05,171.005,169.825,170.535,351194.0
547,2022-04-21T15:00:00.000Z,170.535,171.535,169.91,169.93,508442.0
548,2022-04-21T16:00:00.000Z,169.93,170.435,169.25,169.335,234754.0
549,2022-04-21T17:00:00.000Z,169.315,169.43,167.875,168.0,310029.0
550,2022-04-21T18:00:00.000Z,167.96,168.035,166.04,166.325,236775.0
551,2022-04-21T19:00:00.000Z,166.315,167.105,165.905,166.48,305696.0
552,2022-04-21T20:00:00.000Z,166.48,166.48,166.48,166.48,0.0
553,2022-04-22T14:00:00.000Z,166.33,167.035,165.24,165.925,200702.0
554,2022-04-22T15:00:00.000Z,165.92,166.55,164.515,164.52,187904.0
555,2022-04-22T16:00:00.000Z,164.52,165.34,164.14,164.71,230491.0
556,2022-04-22T17:00:00.000Z,164.71,164.755,163.715,163.72,192358.0
557,2022-04-22T18:00:00.000Z,163.715,164.265,162.565,162.96,185344.0
558,2022-04-22T19:00:00.000Z,162.965,164.15,161.505,161.73,500145.0
559,2022-04-22T20:00:00.000Z,161.73,161.73,161.73,161.73,0.0
560,2022-04-25T14:00:00.000Z,159.36,161.77,159.025,159.76,350811.0
561,2022-04-25T15:00:00.000Z,159.775,160.6,158.46,158.895,171127.0
562,2022-04-25T16:00:00.000Z,158.87,160.555,158.61,159.69,134397.0
563,2022-04-25T17:00:00.000Z,159.74,160.635,159.265,159.865,125759.0
564,2022-04-25T18:00:00.000Z,159.89,161.965,159.42,161.425,147943.0
565,2022-04-25T19:00:00.000Z,161.42,163.15,160.46,162.88,250027.0
566,2022-04-25T20:00:00.000Z,162.88,162.88,162.88,162.88,0.0
567,2022-04-26T14:00:00.000Z,160.64,160.825,158.71,158.71,308563.0
568,2022-04-26T15:00:00.000Z,158.7,159.395,158.07,158.19,182095.0
569,2022-04-26T16:00:00.000Z,158.21,159.925,158.17,159.63,141540.0
570,2022-04-26T17:00:00.000Z,159.63,159.65,158.34,158.415,150121.0
571,2022-04-26T18:00:00.000Z,158.41,159.045,158.145,158.91,160061.0
572,2022-04-26T19:00:00.000Z,158.91,159.125,156.785,156.855,474825.0
573,2022-04-26T20:00:00.000Z,156.855,156.855,156.855,156.855,0.0
574,2022-04-27T14:00:00.000Z,158.19,158.38,155.39,157.35,171893.0
575,2022-04-27T15:00:00.000Z,157.39,158.66,157.34,157.63,169462.0
576,2022-04-27T16:00:00.000Z,157.64,159.785,157.035,159.05,149192.0
577,2022-04-27T17:00:00.000Z,159.05,159.1,157.99,158.94,104720.0
578,2022-04-27T18:00:00.000Z,158.945,159.0,156.51,156.765,222078.0
579,2022-04-27T19:00:00.000Z,156.75,157.385,156.18,156.51,431119.0
580,2022-04-27T20:00:00.000Z,156.51,156.51,156.51,156.51,0.0
581,2022-04-28T14:00:00.000Z,159.7,161.325,158.94,160.72,368792.0
582,2022-04-28T15:00:00.000Z,160.76,162.51,160.07,160.505,392024.0
583,2022-04-28T16:00:00.000Z,160.51,163.27,160.485,162.8,259809.0
584,2022-04-28T17:00:00.000Z,162.82,163.99,162.505,163.65,244066.0
585,2022-04-28T18:00:00.000Z,163.65,163.9,162.88,163.35,254083.0
586,2022-04-28T19:00:00.000Z,163.33,164.52,162.555,163.65,489591.0
587,2022-04-28T20:00:00.000Z,163.65,163.65,163.65,163.65,0.0
588,2022-04-29T14:00:00.000Z,165.985,166.16,161.73,162.36,660196.0
589,2022-04-29T15:00:00.000Z,162.32,162.56,161.16,161.58,217707.0
590,2022-04-29T16:00:00.000Z,161.525,161.635,159.805,160.06,191707.0
591,2022-04-29T17:00:00.000Z,160.055,160.72,159.6,160.005,172391.0
592,2022-04-29T18:00:00.000Z,160.015,160.395,159.285,159.765,347606.0
593,2022-04-29T19:00:00.000Z,159.78,159.78,157.3,157.855,606287.0
594,2022-04-29T20:00:00.000Z,157.855,157.855,157.855,157.855,0.0
595,2022-05-02T14:00:00.000Z,156.8,157.625,154.595,156.29,336558.0
596,2022-05-02T15:00:00.000Z,156.29,156.57,155.02,155.85,203147.0
597,2022-05-02T16:00:00.000Z,155.835,156.575,154.83,155.09,184055.0
598,2022-05-02T17:00:00.000Z,155.095,155.34,153.7,154.07,208367.0
599,2022-05-02T18:00:00.000Z,154.07,154.725,153.27,153.85,206403.0
600,2022-05-02T19:00:00.000Z,153.845,158.22,153.79,157.935,375463.0
601,2022-05-02T20:00:00.000Z,157.935,157.935,157.935,157.935,0.0
602,2022-05-03T14:00:00.000Z,158.18,158.65,157.01,157.59,183004.0
603,2022-05-03T15:00:00.000Z,157.57,159.83,157.31,159.345,161438.0
604,2022-05-03T16:00:00.000Z,159.335,159.875,158.58,159.33,160430.0
605,2022-05-03T17:00:00.000Z,159.335,160.57,159.11,159.93,178411.0
606,2022-05-03T18:00:00.000Z,159.93,159.97,158.22,159.63,147467.0
607,2022-05-03T19:00:00.000Z,159.63,159.92,158.545,159.455,230620.0
608,2022-05-03T20:00:00.000Z,159.455,159.455,159.455,159.455,0.0
609,2022-05-04T14:00:00.000Z,160.415,160.835,159.485,160.185,206422.0
610,2022-05-04T15:00:00.000Z,160.19,161.045,159.27,160.78,136795.0
611,2022-05-04T16:00:00.000Z,160.77,161.945,160.32,161.915,118278.0
612,2022-05-04T17:00:00.000Z,161.91,162.92,161.55,162.545,166380.0
613,2022-05-04T18:00:00.000Z,162.62,164.095,159.71,163.82,270836.0
614,2022-05-04T19:00:00.000Z,163.875,166.47,163.345,165.955,560960.0
615,2022-05-04T20:00:00.000Z,165.955,165.955,165.955,165.955,0.0
616,2022-05-05T14:00:00.000Z,161.68,161.78,159.2,160.21,398014.0
617,2022-05-05T15:00:00.000Z,160.17,160.35,157.71,157.725,328391.0
618,2022-05-05T16:00:00.000Z,157.725,158.51,156.57,157.53,259143.0
619,2022-05-05T17:00:00.000Z,157.53,158.31,156.47,156.795,219296.0
620,2022-05-05T18:00:00.000Z,156.79,157.56,156.25,156.38,200244.0
621,2022-05-05T19:00:00.000Z,156.385,157.33,154.955,156.9,606988.0
622,2022-05-05T20:00:00.000Z,156.9,156.9,156.9,156.9,0.0
623,2022-05-06T14:00:00.000Z,154.7,159.16,154.6,158.54,469989.0
624,2022-05-06T15:00:00.000Z,158.53,159.42,157.305,157.52,209238.0
625,2022-05-06T16:00:00.000Z,157.515,159.16,157.315,159.07,157084.0
626,2022-05-06T17:00:00.000Z,159.07,159.36,157.25,157.4,108019.0
627,2022-05-06T18:00:00.000Z,157.4,157.82,156.24,156.6,168060.0
628,2022-05-06T19:00:00.000Z,156.57,158.69,155.8,157.25,294287.0
629,2022-05-06T20:00:00.000Z,157.25,157.25,157.25,157.25,0.0
630,2022-05-09T14:00:00.000Z,153.48,154.525,152.795,152.855,271104.0
631,2022-05-09T15:00:00.000Z,152.85,153.3,151.955,152.165,311498.0
632,2022-05-09T16:00:00.000Z,152.17,153.665,151.57,152.42,225717.0
633,2022-05-09T17:00:00.000Z,152.41,153.53,152.11,152.545,187537.0
634,2022-05-09T18:00:00.000Z,152.54,153.2,151.805,153.08,197258.0
635,2022-05-09T19:00:00.000Z,153.09,153.61,151.505,152.19,414900.0
636,2022-05-09T20:00:00.000Z,152.19,152.19,152.19,152.19,0.0
637,2022-05-10T14:00:00.000Z,155.75,156.385,153.97,154.485,246906.0
638,2022-05-10T15:00:00.000Z,154.435,154.645,153.05,153.755,215805.0
639,2022-05-10T16:00:00.000Z,153.76,154.33,152.95,153.375,176513.0
640,2022-05-10T17:00:00.000Z,153.39,156.735,153.26,156.695,341151.0
641,2022-05-10T18:00:00.000Z,156.71,156.72,155.24,156.07,299486.0
642,2022-05-10T19:00:00.000Z,156.07,156.615,154.025,154.515,289838.0
643,2022-05-10T20:00:00.000Z,154.515,154.515,154.515,154.515,0.0
644,2022-05-11T14:00:00.000Z,153.815,154.2,152.38,152.77,181898.0
645,2022-05-11T15:00:00.000Z,152.78,153.825,151.91,152.52,177485.0
646,2022-05-11T16:00:00.000Z,152.52,152.52,149.56,149.92,287844.0
647,2022-05-11T17:00:00.000Z,149.92,149.96,146.82,147.01,448727.0
648,2022-05-11T18:00:00.000Z,147.02,148.275,146.52,146.9,312070.0
649,2022-05-11T19:00:00.000Z,146.9,146.98,145.86,146.6,603528.0
650,2022-05-11T20:00:00.000Z,146.6,146.6,146.6,146.6,0.0
651,2022-05-12T14:00:00.000Z,140.99,146.105,140.1,145.605,537555.0
652,2022-05-12T15:00:00.000Z,145.63,146.17,141.245,141.25,432159.0
653,2022-05-12T16:00:00.000Z,141.25,142.605,140.59,141.785,339216.0
654,2022-05-12T17:00:00.000Z,141.78,142.46,140.0,140.26,238229.0
655,2022-05-12T18:00:00.000Z,140.22,140.485,138.8,139.605,366551.0
656,2022-05-12T19:00:00.000Z,139.59,142.8,139.405,142.55,587353.0
657,2022-05-12T20:00:00.000Z,142.55,142.55,142.55,142.55,0.0
658,2022-05-13T14:00:00.000Z,144.99,146.92,144.98,146.86,342026.0
659,2022-05-13T15:00:00.000Z,146.865,147.84,146.56,147.04,232723.0
660,2022-05-13T16:00:00.000Z,147.045,148.1,146.81,147.25,227468.0
661,2022-05-13T17:00:00.000Z,147.27,147.48,146.01,146.21,142495.0
662,2022-05-13T18:00:00.000Z,146.205,146.93,144.805,146.87,255659.0
663,2022-05-13T19:00:00.000Z,146.875,147.815,145.915,147.1,451545.0
664,2022-05-13T20:00:00.000Z,147.1,147.1,147.1,147.1,0.0
665,2022-05-16T14:00:00.000Z,144.93,146.655,144.43,144.43,302885.0
666,2022-05-16T15:00:00.000Z,144.425,146.925,144.185,146.585,132224.0
667,2022-05-16T16:00:00.000Z,146.68,146.78,145.23,145.38,148471.0
668,2022-05-16T17:00:00.000Z,145.37,146.76,145.15,146.3,173878.0
669,2022-05-16T18:00:00.000Z,146.305,147.51,146.06,146.95,167403.0
670,2022-05-16T19:00:00.000Z,146.95,147.16,145.01,145.555,257007.0
671,2022-05-16T20:00:00.000Z,145.555,145.555,145.555,145.555,0.0
672,2022-05-17T14:00:00.000Z,147.78,148.295,146.685,147.33,156371.0
673,2022-05-17T15:00:00.000Z,147.34,148.68,147.055,147.995,177271.0
674,2022-05-17T16:00:00.000Z,148.0,148.41,147.46,147.98,106899.0
675,2022-05-17T17:00:00.000Z,147.98,148.83,147.65,148.54,122309.0
676,2022-05-17T18:00:00.000Z,148.545,149.33,147.31,149.105,142158.0
677,2022-05-17T19:00:00.000Z,149.105,149.77,148.795,149.31,248268.0
678,2022-05-17T20:00:00.000Z,149.31,149.31,149.31,149.31,0.0
679,2022-05-18T14:00:00.000Z,145.87,146.595,144.83,145.42,264819.0
680,2022-05-18T15:00:00.000Z,145.41,145.41,142.76,142.76,490810.0
681,2022-05-18T16:00:00.000Z,142.77,143.66,142.14,143.56,388474.0
682,2022-05-18T17:00:00.000Z,143.55,143.57,141.37,141.73,264630.0
683,2022-05-18T18:00:00.000Z,141.725,141.94,139.95,140.1,454512.0
684,2022-05-18T19:00:00.000Z,140.095,141.19,140.075,140.82,570527.0
685,2022-05-18T20:00:00.000Z,140.82,140.82,140.82,140.82,0.0
686,2022-05-19T14:00:00.000Z,139.47,140.995,137.85,138.715,338233.0
687,2022-05-19T15:00:00.000Z,138.73,140.395,138.0,139.44,416740.0
688,2022-05-19T16:00:00.000Z,139.445,140.035,137.8,138.1,211671.0
689,2022-05-19T17:00:00.000Z,138.105,138.445,136.6,137.78,340783.0
690,2022-05-19T18:00:00.000Z,137.8,139.15,136.98,138.8,301565.0
691,2022-05-19T19:00:00.000Z,138.8,139.4,136.695,137.32,514488.0
692,2022-05-19T20:00:00.000Z,137.32,137.32,137.32,137.32,0.0
693,2022-05-20T14:00:00.000Z,139.88,140.47,137.06,137.2,310405.0
694,2022-05-20T15:00:00.000Z,137.2,137.475,136.325,136.78,248017.0
695,2022-05-20T16:00:00.000Z,136.78,136.88,133.6,134.315,184179.0
696,2022-05-20T17:00:00.000Z,134.325,134.44,132.63,134.175,111302.0
697,2022-05-20T18:00:00.000Z,134.16,134.94,133.4,134.36,143505.0
698,2022-05-20T19:00:00.000Z,134.38,137.88,133.77,137.59,415853.0
699,2022-05-20T20:00:00.000Z,137.59,137.59,137.59,137.59,0.0
700,2022-05-23T14:00:00.000Z,139.81,141.675,138.72,140.47,244018.0
